sentence,cluster,title,cluster_label
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,"Big Breakthrough in Ahmedabad Plane Crash Investigation, Black Box Of Air India 171 Plane Found","auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,"LIVE: Black Box Recovered, Air India Plane Crash Investigation Begins | Ahmedabad Plane Crash News","auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Shocking Video: 2nd Video Of Ahmedabad Air India Flight Crash Seconds After Takeoff | India Today,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Ahmedabad Plane Crash: Experts Decode Pilot's Last Words And Details Of Black Box | India Today,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Lone survivor of Air India 171 Crash Recounts Miraculous Escape | Ahmedabad Plane Crash,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Ahmedabad Plane Crash Live Updates: Rescue Operations Continue In Air India Disaster | India Today,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Ahmedabad Plane Crash News LIVE | Air India Airplane Crash In Ahmedabad | Ahmedabad Airplane Crash,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,How Were Pilot's Last Moments Before Air India AI 171 Crash | Ahmedabad | India Today,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Ahmedabad Plane Crash News Live Updates: Air India CEO Campbell Wilson Briefing | Air India Crash,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,"Miracle Survivor, Ramesh,  Found In Air India Plane Crash, Jumped From Seat 11A | Ahmedabad Crash","auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Ahmedabad Plane Crash LIVE: Aviation Expert Captain Steve Discusses Theories Behind Air India Crash,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,"Air India Boeing 787-8 Dreamliner Crashes In Ahmedabad: Over 200 Dead, One Miracle Survivor Emerges","auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Aviation Ministry Press Briefing On  Ahmedabad Plane Crash  LIVE | Air India Plane Crash Updates,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,"Ahmedabad Plane Crash: Air India Flight Crashes Near Ahmedabad Airport, 242 Passengers On Board","auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,How Air India Flight Crashed Just After Take Off | Plane Crash | Ahmedabad | India Today,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,"Ahmedabad Plane Crash Survivor News Live | Air India Confirms 241 Passengers Killed, Only 1 Survivor","auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,Experts Discuss What May Have Caused The Crash Of Air India Plane In Ahmedabad Minutes After Takeoff,"auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,"Air India Flight 171 Crashed, Leaving 241 Passengers And Crew Feared Dead | India Today News","auto, auto technology, latest news, lifestyle auto, lot"
"India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.",1,How Were Pilot's Last Moments Before Air India AI 171 Crash | Ahmedabad | India Today,"auto, auto technology, latest news, lifestyle auto, lot"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Ahmedabad Plane Crash: What Air India Pilot's Final Words Could Mean? | What Is A Black Box?,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Ahmedabad Plane Crash: What Air India Pilot's Final Words Could Mean | India Today,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Air India Salutes its Fallen Comrades | Ahmedabad Airplane Crash News | India Today,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,"Big Breakthrough in Ahmedabad Plane Crash Investigation, Black Box Of Air India 171 Plane Found","bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,"LIVE: Black Box Recovered, Air India Plane Crash Investigation Begins | Ahmedabad Plane Crash News","bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Shocking Video: 2nd Video Of Ahmedabad Air India Flight Crash Seconds After Takeoff | India Today,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Ahmedabad Plane Crash: Experts Decode Pilot's Last Words And Details Of Black Box | India Today,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Lone survivor of Air India 171 Crash Recounts Miraculous Escape | Ahmedabad Plane Crash,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Ahmedabad Plane Crash Live Updates: Rescue Operations Continue In Air India Disaster | India Today,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Ahmedabad Plane Crash News LIVE | Air India Airplane Crash In Ahmedabad | Ahmedabad Airplane Crash,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,How Were Pilot's Last Moments Before Air India AI 171 Crash | Ahmedabad | India Today,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Ahmedabad Plane Crash News Live Updates: Air India CEO Campbell Wilson Briefing | Air India Crash,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,"Miracle Survivor, Ramesh,  Found In Air India Plane Crash, Jumped From Seat 11A | Ahmedabad Crash","bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Ahmedabad Plane Crash LIVE: Aviation Expert Captain Steve Discusses Theories Behind Air India Crash,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,"Air India Boeing 787-8 Dreamliner Crashes In Ahmedabad: Over 200 Dead, One Miracle Survivor Emerges","bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Aviation Ministry Press Briefing On  Ahmedabad Plane Crash  LIVE | Air India Plane Crash Updates,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,"Ahmedabad Plane Crash: Air India Flight Crashes Near Ahmedabad Airport, 242 Passengers On Board","bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,How Air India Flight Crashed Just After Take Off | Plane Crash | Ahmedabad | India Today,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,"Ahmedabad Plane Crash Survivor News Live | Air India Confirms 241 Passengers Killed, Only 1 Survivor","bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,Experts Discuss What May Have Caused The Crash Of Air India Plane In Ahmedabad Minutes After Takeoff,"bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,"Air India Flight 171 Crashed, Leaving 241 Passengers And Crew Feared Dead | India Today News","bell, bell icon, button, icon, icon subscribe"
All you need to do is PRESS THE BELL ICON next to the Subscribe button!,0,How Were Pilot's Last Moments Before Air India AI 171 Crash | Ahmedabad | India Today,"bell, bell icon, button, icon, icon subscribe"
Air India plane crashes shortly after take off in Ahmedabad.,-1,Air India plane crashes shortly after take off in Ahmedabad,noise
Ahmedabad airport AMD; Air India Flight AI147; Al Jazeera; Al Jazeera English; Boeing 787 8 Dreamliner; Boeing 787 8 Dreamliner plane crash; India; India UK flight disruption; India plane crash; London gatwick airport LGW; Sardar Vallabhbhai Patel Airport; al jazeera live; al jazeera video; aljazeera; aljazeera English; aljazeera latest; aljazeera live; aljazeera live news; avation accidents; boeing aircraft malfunction; flight AI147 investigation; india latest news.,-1,Air India plane crashes shortly after take off in Ahmedabad,noise
Video taken by residents shows the Boeing 787-8 Dreamliner losing altitude and exploding.,-1,Video shows Air India plane crashing in Ahmedabad,noise
CBS News' Ramy Inocencio has the latest.,-1,Video shows Air India plane crashing in Ahmedabad,noise
At least 265 people died in Ahmedabad after a London-bound Air India plane crashed into a government-run medical hostel moments after taking off from the city airport on Wednesday.,-1,Ahmedabad Plane Crash: What Air India Pilot's Final Words Could Mean? | What Is A Black Box?,noise
Doctors in India say 270 bodies have been recovered from the site of Thursday's plane crash in Ahmedabad.,-1,Air India plane crash death toll rises to 270 | BBC News,noise
Ahmedabad Plane Crash: 2nd,-1,Ahmedabad Plane Crash: 2nd Black Box Recovered Of Air India Flight AI 171 From Crash Site,noise
Ahmedabad Plane Crash:,-1,Ahmedabad Plane Crash: 2nd Black Box Recovered Of Air India Flight AI 171 From Crash Site,noise
"Recovery teams, along with DGCA and Air India officials, continue to work at the site.",-1,Ahmedabad Plane Crash: 2nd Black Box Recovered Of Air India Flight AI 171 From Crash Site,noise
Watch Republic for Arnab Goswami's most watched debates.,-1,Ahmedabad Plane Crash: 2nd Black Box Recovered Of Air India Flight AI 171 From Crash Site,noise
"Subscribe here: http://bit.ly/1rbfUog
 
For more news, analysis and features visit: www.bbc.com/news
 
#India #UK #BBCNews",-1,Air India confirms 241 on board plane killed with one survivor in Ahmedabad crash | BBC News,noise
This will significantly aid the enquiry into the incident.",-1,"Big Breakthrough in Ahmedabad Plane Crash Investigation, Black Box Of Air India 171 Plane Found",noise
After Takeoff | India Today.,-1,Shocking Video: 2nd Video Of Ahmedabad Air India Flight Crash Seconds After Takeoff | India Today,noise
